-3.0, 2.0, -2.0; 4455
-3.0, 3.0, -1.0; 3100
-3.0, -3.0, -2.0; 3040

-2.0, 3.0, 0.0; -2.0, -4.0, -1.0
-2.0, -4.0, -1.0; 47836
-3.0, -3.0, -1.0; 44236
-2.0, 3.0, -1.0; 42977
-2.0, 3.0, 0.0; 39324
-3.0, -4.0, -1.0; 35197
-1.0, 3.0, -1.0; 20027
-3.0, 3.0, 0.0; 7316
-3.0, 2.0, -2.0; 5543
-3.0, 2.0, -1.0; 4795
-2.0, 2.0, -3.0; 2803
-3.0, 3.0, -1.0; 2634
-3.0, 2.0, -3.0; 2607
-3.0, -3.0, -2.0; 1484

-3.0, 2.0, 0.0; -2.0, -4.0, -1.0
-3.0, -3.0, -1.0; 1806
-3.0, -4.0, -1.0; 1700
-2.0, 3.0, 0.0; 1364

-1.0, 3.0, -1.0; -2.0, -4.0, -1.0
-2.0, -4.0, -1.0; 30885
-2.0, 3.0, -1.0; 21267
-2.0, 3.0, 0.0; 11444
-1.0, 3.0, -1.0; 9467
-3.0, -3.0, -1.0; 5824
-3.0, -4.0, -1.0; 5711
-1.0, -4.0, -1.0; 3247
-3.0, 2.0, -2.0; 2709
-1.0, -4.0, -2.0; 2674
-3.0, 3.0, 0.0; 1776
-3.0, 2.0, -1.0; 1704
-2.0, -3.0, -3.0; 1625

-3.0, 3.0, -1.0; -2.0, -4.0, -1.0
-3.0, -3.0, -1.0; 2175
-3.0, -4.0, -1.0; 1916
-2.0, -4.0, -1.0; 1620
-2.0, 3.0, -1.0; 1515
-2.0, 3.0, 0.0; 1405

-2.0, 2.0, -3.0; -2.0, -4.0, -1.0
-3.0, -3.0, -1.0; 42894
-3.0, -4.0, -1.0; 20145
-3.0, 2.0, -2.0; 17412
-2.0, 3.0, -1.0; 14832
-1.0, 3.0, -1.0; 10258
-2.0, -4.0, -1.0; 10064
-2.0, 2.0, -3.0; 9291
-2.0, 3.0, 0.0; 8525
-3.0, 2.0, -1.0; 6762
-3.0, 2.0, -3.0; 6332
-3.0, -3.0, -2.0; 2388
-3.0, 3.0, 0.0; 1593

-2.0, 3.0, -1.0; -3.0, -4.0, -1.0
-2.0, -4.0, -1.0; 31964
-3.0, -3.0, -1.0; 22952
-2.0, 3.0, 0.0; 21461
-2.0, 3.0, -1.0; 17459
-3.0, -4.0, -1.0; 12764
-3.0, 3.0, 0.0; 6129
-3.0, 2.0, -2.0; 5502
-1.0, 3.0, -1.0; 5064
-2.0, 2.0, -3.0; 3626
-3.0, 2.0, -3.0; 3592
-3.0, 2.0, -1.0; 3209
-3.0, 3.0, -1.0; 1939

-3.0, 2.0, -2.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 14007
-3.0, -4.0, -1.0; 11086
-3.0, 2.0, -1.0; 7696
-2.0, -4.0, -1.0; 6228
-3.0, -3.0, -1.0; 3936
-2.0, -3.0, -3.0; 2791
-1.0, 3.0, -2.0; 1403

-1.0, 3.0, -2.0; -2.0, -4.0, -1.0
-2.0, 3.0, -1.0; 1502
-2.0, -4.0, -1.0; 1358
-2.0, -3.0, -3.0; 1323

-2.0, 3.0, 0.0; -2.0, -4.0, -2.0
-3.0, -3.0, -1.0; 1847
-3.0, 2.0, -2.0; 1345

-2.0, 2.0, -3.0; -2.0, -3.0, -3.0
-3.0, -3.0, -1.0; 3379
-3.0, 2.0, -2.0; 3109
-3.0, -4.0, -1.0; 2213
-2.0, -4.0, -1.0; 1636
-3.0, 2.0, -1.0; 1608

-3.0, 2.0, -2.0; -3.0, -3.0, -1.0
-3.0, -4.0, -1.0; 30129
-2.0, 3.0, -1.0; 27327
-2.0, 2.0, -3.0; 23541
-2.0, -4.0, -1.0; 22563
-2.0, 3.0, 0.0; 19382
-3.0, -3.0, -1.0; 17389
-2.0, -3.0, -3.0; 14430
-3.0, 2.0, -3.0; 13000
-1.0, -4.0, -2.0; 7785
-1.0, 3.0, -1.0; 6122
-3.0, 2.0, -2.0; 5069
-1.0, -4.0, -3.0; 3984
-3.0, 2.0, -1.0; 2886
-2.0, -4.0, -3.0; 2867
-3.0, 3.0, 0.0; 2700
-2.0, -4.0, -2.0; 1374

-1.0, 3.0, -1.0; -2.0, -3.0, -3.0
-2.0, -4.0, -1.0; 3174
-3.0, 2.0, -1.0; 2198
-3.0, 2.0, -2.0; 1864
-3.0, -3.0, -1.0; 1381

-3.0, 2.0, -2.0; -2.0, -4.0, -1.0
-2.0, 3.0, -1.0; 15857
-3.0, -4.0, -1.0; 15258
-2.0, -4.0, -1.0; 14500
-2.0, -3.0, -3.0; 10173
-1.0, 3.0, -1.0; 9928
-2.0, 3.0, 0.0; 8312
-3.0, 2.0, -2.0; 8279
-3.0, -3.0, -1.0; 7255
-3.0, 2.0, -1.0; 4222
